"region","industry_description","total_companies","total_dissolved","failure_rate_pct","regional_risk_rank"
"IP","Repair of household appliances and home and garden equipment","245","0","0.00","1"
"IP","Repair of machinery","842","0","0.00","1"
"IP","Repair of other equipment","720","0","0.00","1"
"IP","Repair of personal and household goods n.e.c.","115","0","0.00","1"
"IP","Reproduction of computer media","455","0","0.00","1"
"IP","Reproduction of sound recording","699","0","0.00","1"
"IP","Reproduction of video recording","228","0","0.00","1"
"IP","Research and experimental development on biotechnology","1615","0","0.00","1"
"IP","Research and experimental development on social sciences and humanities","2386","0","0.00","1"
"IP","Residential care activities for learning difficulties, mental health and substance abuse","1538","0","0.00","1"
"IP","Residential care activities for the elderly and disabled","732","0","0.00","1"
"IP","Residential nursing care facilities","694","0","0.00","1"
"IP","Residents property management","8397","0","0.00","1"
"IP","Retail of furniture, lighting, and similar (not musical instruments or scores) in specialised store","2923","0","0.00","1"
"IP","Retail sale by opticians","349","0","0.00","1"
"IP","Retail sale in commercial art galleries","1057","0","0.00","1"
"IP","Retail sale in non-specialised stores with food, beverages or tobacco predominating","2112","0","0.00","1"
"IP","Retail sale of antiques including antique books in stores","139","0","0.00","1"
"IP","Retail sale of audio and video equipment in specialised stores","232","0","0.00","1"
"IP","Retail sale of automotive fuel in specialised stores","117","0","0.00","1"
"IP","Retail sale of beverages in specialised stores","813","0","0.00","1"
"IP","Retail sale of books in specialised stores","1936","0","0.00","1"
"IP","Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores","1755","0","0.00","1"
"IP","Retail sale of carpets, rugs, wall and floor coverings in specialised stores","264","0","0.00","1"
"IP","Retail sale of clothing in specialised stores","17536","0","0.00","1"
"IP","Retail sale of computers, peripheral units and software in specialised stores","2549","0","0.00","1"
"IP","Retail sale of cosmetic and toilet articles in specialised stores","4584","0","0.00","1"
"IP","Retail sale of electrical household appliances in specialised stores","681","0","0.00","1"
"IP","Retail sale of flowers, plants, seeds, fertilizers, pet animals and pet food in specialised stores","2705","0","0.00","1"
"IP","Retail sale of footwear in specialised stores","126","0","0.00","1"
"IP","Retail sale of fruit and vegetables in specialised stores","151","0","0.00","1"
"IP","Retail sale of games and toys in specialised stores","2578","0","0.00","1"
"IP","Retail sale of hardware, paints and glass in specialised stores","239","0","0.00","1"
"IP","Retail sale of hearing aids","230","0","0.00","1"
"IP","Retail sale of leather goods in specialised stores","351","0","0.00","1"
"IP","Retail sale of meat and meat products in specialised stores","363","0","0.00","1"
"IP","Retail sale of medical and orthopaedic goods in specialised stores (not incl. hearing aids) n.e.c.","693","0","0.00","1"
"IP","Retail sale of mobile telephones","956","0","0.00","1"
"IP","Retail sale of music and video recordings in specialised stores","349","0","0.00","1"
"IP","Retail sale of musical instruments and scores","228","0","0.00","1"
"IP","Retail sale of newspapers and stationery in specialised stores","567","0","0.00","1"
"IP","Retail sale of other second-hand goods in stores (not incl. antiques)","833","0","0.00","1"
"IP","Retail sale of sports goods, fishing gear, camping goods, boats and bicycles","4089","0","0.00","1"
"IP","Retail sale of telecommunications equipment other than mobile telephones","570","0","0.00","1"
"IP","Retail sale of textiles in specialised stores","1266","0","0.00","1"
"IP","Retail sale of tobacco products in specialised stores","234","0","0.00","1"
"IP","Retail sale of watches and jewellery in specialised stores","2742","0","0.00","1"
"IP","Retail sale via mail order houses or via Internet","254279","0","0.00","1"
"IP","Retail sale via stalls and markets of food, beverages and tobacco products","1169","0","0.00","1"
"IP","Retail sale via stalls and markets of other goods","4155","0","0.00","1"
"IP","Retail sale via stalls and markets of textiles, clothing and footwear","1520","0","0.00","1"
"IP","Retail trade of motor vehicle parts and accessories","4070","0","0.00","1"
"IP","Risk and damage evaluation","374","0","0.00","1"
"IP","Roofing activities","1317","0","0.00","1"
"IP","Sale of new cars and light motor vehicles","483","0","0.00","1"
"IP","Sale of other motor vehicles","391","0","0.00","1"
"IP","Sale of used cars and light motor vehicles","10865","0","0.00","1"
"IP","Sale, maintenance and repair of motorcycles and related parts and accessories","479","0","0.00","1"
"IP","Scaffold erection","632","0","0.00","1"
"IP","Scheduled passenger air transport","113","0","0.00","1"
"IP","Sea and coastal freight water transport","498","0","0.00","1"
"IP","Security and commodity contracts dealing activities","474","0","0.00","1"
"IP","Security dealing on own account","2309","0","0.00","1"
"IP","Security systems service activities","398","0","0.00","1"
"IP","Service activities incidental to air transportation","458","0","0.00","1"
"IP","Service activities incidental to water transportation","380","0","0.00","1"
"IP","Sewerage","116","0","0.00","1"
"IP","Silviculture and other forestry activities","290","0","0.00","1"
"IP","Social work activities without accommodation for the elderly and disabled","2534","0","0.00","1"
"IP","Solicitors","1900","0","0.00","1"
"IP","Sound recording and music publishing activities","8143","0","0.00","1"
"IP","Specialised cleaning services","3138","0","0.00","1"
"IP","specialised design activities","10655","0","0.00","1"
"IP","Specialists medical practice activities","8463","0","0.00","1"
"IP","Sports and recreation education","5065","0","0.00","1"
"IP","Support activities for animal production (other than farm animal boarding and care) n.e.c.","270","0","0.00","1"
"IP","Support activities for crop production","183","0","0.00","1"
"IP","Support activities for petroleum and natural gas extraction","347","0","0.00","1"
"IP","Support activities to performing arts","2530","0","0.00","1"
"IP","Support services to forestry","269","0","0.00","1"
"IP","Take-away food shops and mobile food stands","8299","0","0.00","1"
"IP","Tax consultancy","630","0","0.00","1"
"IP","Taxi operation","2459","0","0.00","1"
"IP","Tea processing","339","0","0.00","1"
"IP","Technical and vocational secondary education","728","0","0.00","1"
"IP","Technical testing and analysis","615","0","0.00","1"
"IP","Television programme production activities","843","0","0.00","1"
"IP","Television programming and broadcasting activities","714","0","0.00","1"
"IP","Temporary employment agency activities","4121","0","0.00","1"
"IP","Tour operator activities","2438","0","0.00","1"
"IP","Trade of electricity","1030","0","0.00","1"
"IP","Trade of gas through mains","228","0","0.00","1"
"IP","Translation and interpretation activities","818","0","0.00","1"
"IP","Transmission of electricity","116","0","0.00","1"
"IP","Travel agency activities","8157","0","0.00","1"
"IP","Treatment and disposal of hazardous waste","117","0","0.00","1"
"IP","Treatment and disposal of non-hazardous waste","120","0","0.00","1"
"IP","Undifferentiated goods-producing activities of private households for own use","113","0","0.00","1"
"IP","Unlicensed carrier","765","0","0.00","1"
"IP","Unlicensed restaurants and cafes","3617","0","0.00","1"
"IP","Urban planning and landscape architectural activities","708","0","0.00","1"
"IP","Veterinary activities","769","0","0.00","1"
"IP","Video distribution activities","131","0","0.00","1"
"IP","Video production activities","15266","0","0.00","1"
"IP","Washing and (dry-)cleaning of textile and fur products","249","0","0.00","1"
"IP","Water collection, treatment and supply","250","0","0.00","1"
"IP","Weaving of textiles","113","0","0.00","1"
"IP","Web portals","10152","0","0.00","1"
"IP","Wholesale of agricultural machinery, equipment and supplies","489","0","0.00","1"
"IP","Wholesale of chemical products","466","0","0.00","1"
"IP","Wholesale of clothing and footwear","6625","0","0.00","1"
"IP","Wholesale of coffee, tea, cocoa and spices","1839","0","0.00","1"
"IP","Wholesale of computers, computer peripheral equipment and software","4000","0","0.00","1"
"IP","Wholesale of dairy products, eggs and edible oils and fats","138","0","0.00","1"
"IP","Wholesale of electronic and telecommunications equipment and parts","2542","0","0.00","1"
"IP","Wholesale of flowers and plants","250","0","0.00","1"
"IP","Wholesale of fruit and vegetable juices, mineral water and soft drinks","795","0","0.00","1"
"IP","Wholesale of fruit and vegetables","616","0","0.00","1"
"IP","Wholesale of furniture, carpets and lighting equipment","943","0","0.00","1"
"IP","Wholesale of hardware, plumbing and heating equipment and supplies","1081","0","0.00","1"
"IP","Wholesale of hides, skins and leather","128","0","0.00","1"
"IP","Wholesale of household goods (other than musical instruments) n.e.c.","2825","0","0.00","1"
"IP","Wholesale of machine tools","226","0","0.00","1"
"IP","Wholesale of meat and meat products","142","0","0.00","1"
"IP","Wholesale of metals and metal ores","693","0","0.00","1"
"IP","Wholesale of mining, construction and civil engineering machinery","339","0","0.00","1"
"IP","Wholesale of musical instruments","120","0","0.00","1"
"IP","Wholesale of office furniture","113","0","0.00","1"
"IP","Wholesale of other food, including fish, crustaceans and molluscs","467","0","0.00","1"
"IP","Wholesale of other fuels and related products","119","0","0.00","1"
"IP","Wholesale of other intermediate products","578","0","0.00","1"
"IP","Wholesale of other machinery and equipment","1080","0","0.00","1"
"IP","Wholesale of other office machinery and equipment","226","0","0.00","1"
"IP","Wholesale of perfume and cosmetics","3562","0","0.00","1"
"IP","Wholesale of petroleum and petroleum products","351","0","0.00","1"
"IP","Wholesale of pharmaceutical goods","582","0","0.00","1"
"IP","Wholesale of radio, television goods & electrical household appliances (other than records, tapes, CD's & video tapes and the equipment used for playing them)","113","0","0.00","1"
"IP","Wholesale of sugar and chocolate and sugar confectionery","582","0","0.00","1"
"IP","Wholesale of textiles","1485","0","0.00","1"
"IP","Wholesale of tobacco products","113","0","0.00","1"
"IP","Wholesale of watches and jewellery","1037","0","0.00","1"
"IP","Wholesale of wine, beer, spirits and other alcoholic beverages","2079","0","0.00","1"
"IP","Wholesale of wood, construction materials and sanitary equipment","510","0","0.00","1"
"IP","Wholesale trade of motor vehicle parts and accessories","1994","0","0.00","1"
"IP","Window cleaning services","839","0","0.00","1"
"IP","Wired telecommunications activities","702","0","0.00","1"
"IP","Wireless telecommunications activities","1267","0","0.00","1"
"IV","Activities of other holding companies n.e.c.","203","0","0.00","1"
